"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"AWA",NA,NA,NA,0.393636608176025,NA,NA,NA,NA,NA,0.0831408296145549,NA,NA,NA,0.054616576385406,NA,0.50714095084352,NA,NA,NA,NA,NA,NA,NA,NA,0.070908000827624,NA,0.96966160605964,NA,NA,NA,NA,NA,NA,NA,0.905430045840691,NA,NA,NA,NA,NA,NA,NA,NA,0.816374444054787,NA,NA,NA,NA,NA,NA,0.513533919657723,NA,NA,0.671318250963182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,0.25850053679204,0.112144616771039,0.0106922997738654,NA,NA,0.263186105867819,NA,NA,NA,0.814563911780961,0.118615073237469,NA,0.349172894600066,NA,NA,0.117625805482728,0.161998554873056,0.668212406148085,0.0960089327415909,NA,NA,NA,NA,0.177844737576926,NA,NA,NA,NA,0.094072551032678,0.000281823499141776,NA,NA,0.720446150951478,NA,NA,NA,NA,NA,NA,NA,0.0472385840670976,0.233371066594014,NA,0.099559862848321,0.00342201430227065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00108973576137,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129022624932394,NA,0.376578236145059,0.124299920032811,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317212745196164,NA,NA,NA,NA,NA,0.368963591332918,NA,NA,NA,NA,0.275008559468369,0.316639616163323,NA,0.182405977489967,NA,0.226529263608818,NA,0.440987650418151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271322985544221,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,0.0265146818139695,NA,NA,NA,NA,0.125941621196012,NA,NA,NA,NA,NA,0.0466049481237167,0.364953184175301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199848551963878,0.0185889766770526,NA,0.149673104542075,NA,NA,0.0264014298744725,NA,NA,0.114413177628053,NA,0.190654403333833,0.0259770981461053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00664237118560038,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136024131470752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025790413894249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0988594383223783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.501250590233019,NA,0.500218184129664,NA,NA,0.375067826082837,NA,NA,0.201303234337278,NA,NA,0.158027853587824,NA,0.0388386631344303,NA,NA,NA,NA,0.0644458547958153,NA,NA,NA,NA,0.476643937871788,0.0403617405733375,NA,0.5802665945653,NA,NA,NA,NA,NA,0.212191732788585,NA,0.183729069606684,NA,0.0468530591687639,NA,NA,NA,NA,NA,NA,NA,0.218102835492698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.623574900984982,NA,0.243844266759726,NA,NA,NA,NA,0.175667277919532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846422755732648,NA,NA,NA,NA,0.699220578462385,NA,0.755525530755928,0.0961152282055922,NA,NA,0.140683360148837,NA,0.056013657676191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286968796325529,NA,NA,NA,NA,NA
"PVR",NA,NA,NA,NA,NA,NA,0.444617588109528,NA,NA,NA,NA,0.184396341374945,NA,NA,NA,NA,NA,NA,0.767085697093211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22429734697914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915768397609616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117732258990491,NA
"PVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0452173142273257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327988677086994,NA
"RIB",NA,NA,NA,NA,NA,0.183538018081385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140260000997528,NA,0.00659816900061277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352742646681993,NA,0.304189554196299,0.104076428032775,NA,NA,NA,0.329395814263528,0.182344573382482,0.199091117450223,NA,0.469476572954123,0.46024421023426,0.35733704102961,NA,0.936944592804397,NA,NA,NA,0.295284462489652,NA,NA,0.262362185606296,NA,0.464700386183692,NA,0.559773247241834,NA,0.273477631270565,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.078811521252098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00313290886718229,NA,NA,NA,NA,NA,NA,NA,NA,0.116535843097022,NA,NA,0.920362031920546,0.0648246974674909,NA,NA,NA,NA,NA,NA,NA,0.0257273686267223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875912777435415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
